id	type	DescriptionTitle	PriceLabel	ListingDate	ReListingDate	Address	Suburb	State	PostCode	Property.lat	Property.lon	PropertyType	Agency.Id	Agency.Name	Agent.Name	Beds	Baths	Cars	EER	PlotSize
87564	rental	Beautiful family home 	$690 Per Week	2023-10-03T09:46:31.547320+11:00	2023-10-03T09:46:47.576127+11:00	9 Genoa Street	AMAROO	ACT	2914	149.1280707	-35.1695707	House	410	MARQ Property	Kayla Adele	3	2	2	4.5	450.0
87567	rental	LARGE ENSUITE TOWNHOUSE!	$600 pw	2023-10-03T10:16:43.732070+11:00	2023-10-03T10:16:56.959089+11:00	2/74 Katherine Avenue	AMAROO	ACT	2914	149.1311205	-35.1694004	Townhouse	408	Luton Belconnen	Kaitlyn Taylor	3	2	2		
87572	rental	Make a move to Mannheim 	$660 pw	2023-10-03T11:12:24.734442+11:00	2023-10-03T13:01:35.570224+11:00	34 Mannheim Street	KAMBAH	ACT	2902	149.0725418	-35.382294	House	413	Luton Tuggeranong	Jessica Hudson	3	2	2		
87575	rental	Sensational Park Avenue Apartment	$2,800 per week	2023-10-03T11:28:50.642710+11:00	2023-10-03T11:46:45.631614+11:00	1405/19 Marcus Clarke Street	CITY	ACT	2601	149.1249009	-35.2851638	Apartment	626	Berkely Residential	The Asset Manager	4	3	2	6.0	
87577	rental	Stunning Oasis in MacArthur	$650 per week	2023-10-03T11:30:19.376364+11:00	2023-10-05T12:17:08.345072+11:00	12 Mules Place	MACARTHUR	ACT	2904	149.1287757	-35.4066363	House	232	Ray White Canberra	Simarjit Kaur	3	1	1	2.0	1113.0
87580	rental	Quality Two Bedroom Apartment in Ruby	$500 per week	2023-10-03T11:35:45.180574+11:00	2023-10-06T14:46:55.505177+11:00	508/6-8 Gribble Street	GUNGAHLIN	ACT	2912	149.1311378	-35.1824031	Unit	233	LJ Hooker Gungahlin	LJ Hooker Gungahlin	2	1	1	6.0	
87581	rental	Apartment living where everything is at your doorstep	$640 per week	2023-10-03T11:44:14.658206+11:00	2023-10-05T15:47:11.852335+11:00	116/49 Nullarbor Avenue	FRANKLIN	ACT	2913	149.148313	-35.2004941	House	232	Ray White Canberra	Simarjit Kaur	3	2	2		
87583	rental	Resort style living in the heart of Woden!	$600 Per Week	2023-10-03T11:50:40.992923+11:00	2023-10-04T10:16:34.869305+11:00	167/7 Irving Street	PHILLIP	ACT	2606	149.0845284	-35.3388475	Apartment	2853	Bastion Property Group	Stephanie Traycevska	2	1	2		
87584	rental	Modern Townhouse in Lawson!	$720 Per Week	2023-10-03T11:50:40.870623+11:00	2023-10-05T15:31:42.357756+11:00	2/17 Billabong Street	LAWSON	ACT	2617	149.0942395	-35.2288567	Townhouse	2853	Bastion Property Group	Stephanie Traycevska	3	2	2	6.0	
87586	rental	Beautiful home in quiet cul-de-sac!	$800 Per Week	2023-10-03T12:03:07.237927+11:00	2023-10-03T14:31:42.762091+11:00	10 Alder Close	JERRABOMBERRA	NSW	2619	149.1991583	-35.3934732	House	2853	Bastion Property Group	Stephanie Traycevska	4	2	2		
