id	type	DescriptionTitle	PriceLabel	ListingDate	ReListingDate	Address	Suburb	State	PostCode	Property.lat	Property.lon	PropertyType	Agency.Id	Agency.Name	Agent.Name	Beds	Baths	Cars	EER	PlotSize
93182	residential	Attention first home buyers!	Auction	2024-01-05T15:12:01.279880+11:00	2024-01-09T09:16:37.196488+11:00	5 Lackey Place	CHARNWOOD	ACT	2615	149.0295542	-35.1979594	House	441	LJ Hooker Kippax	Eoin Ryan-Hicks	3	1	2	1.00	721.00
93208	residential	Private Sanctuary in convenient Bonython	$790,000 Plus	2024-01-08T07:08:23.022218+11:00	2024-01-09T10:16:49.749842+11:00	28/10 Helpman Street	BONYTHON	ACT	2905	149.0723173	-35.4258299	Townhouse	433	Maloney's Property	Moira Maloney	3	3	2	5.50	
93209	residential	Fantastic Two Bedroom City Apartment	$690,000+	2024-01-08T08:01:54.151503+11:00	2024-01-11T11:17:00.626371+11:00	61/20 Allara Street	CANBERRA	ACT	2601	149.1334436	-35.2826311	Apartment	433	Maloney's Property	Peter Maloney	2	1	1	6.00	
93222	residential	Immaculate family home in sought after location	Auction 03/02/2024	2024-01-08T11:23:13.315289+11:00	2024-01-08T12:17:25.461856+11:00	46 Kneeshaw Street	MONASH	ACT	2904	149.0979649	-35.4196416	House	232	Ray White Canberra	Kate Coultas	3	1	4	4.00	911.00
93227	residential	Renovated 2 Bedroom Unit with Views	$365,000 - $375,000	2024-01-08T12:04:32.268907+11:00	2024-01-10T21:01:35.328815+11:00	2/2 Crest Road	CRESTWOOD	NSW	2620	149.2213031	-35.3426564	Unit	516	LJ Hooker Queanbeyan – Jerrabomberra – Googong	Jon Stumbles	2	1	2		
93238	residential	Easy Living Options!	$220,000-$240,000	2024-01-08T13:15:09.254064+11:00	2024-01-08T15:47:27.786608+11:00	11/110-112 Fergus Road	KARABAR	NSW	2620	149.220931	-35.3607529	Unit	623	Ray White Queanbeyan | Jerrabomberra	Mike Boyle	1	1	1		
93245	residential	Dream Start for 1st Homebuyers or Retirees	$750,000	2024-01-08T14:18:10.605398+11:00	2024-01-08T15:17:27.086191+11:00	118 Fergus Road	QUEANBEYAN	NSW	2620	149.2199975	-35.3604075	House	623	Ray White Queanbeyan | Jerrabomberra	Mike Boyle	3	1	1		607.00
93250	residential	Neat and Tidy family home!	$630,000	2024-01-08T15:02:17.677720+11:00	2024-01-10T13:16:39.481556+11:00	71 Cowper Street	BRAIDWOOD	NSW	2622	149.8020372	-35.4509462	House	3567	Smile Elite	Kate Murphy	3	1	1		
93256	residential	Attention downsizers and first home buyers!	Auction	2024-01-08T15:42:30.211917+11:00	2024-01-11T09:16:47.527170+11:00	6 Burge Close	HOLT	ACT	2615	149.0278063	-35.2260473	House	441	LJ Hooker Kippax	Eoin Ryan-Hicks	3	1	1	1.00	623.00
93264	residential	light and easy	$815,000+	2024-01-09T08:46:31.905300+11:00	2024-01-09T08:46:52.604600+11:00	7/4 Lorraway Street	HOLT	ACT	2615	0	0	Townhouse	618	home.by holly	Sally Strang + Ash Costello	3	2	2	5.00	
93269	residential	Spacious apartment in the heart of the city	by negotiation	2024-01-09T09:57:16.671522+11:00	2024-01-09T10:17:00.877153+11:00	103/16 Moore Street	CITY	ACT	2601	149.1286187	-35.275924	Apartment	232	Ray White Canberra	Maree Van Arkel	2	2	1	6.00	
93272	residential	beautiful presentation. lifestyle-location. 	Auction 10:00am Saturday 3rd February	2024-01-09T10:14:22.993664+11:00	2024-01-10T19:31:37.689225+11:00	27 Eggleston Crescent	CHIFLEY	ACT	2606	149.0762236	-35.3499207	House	618	home.by holly	Rick and Tina Meir	4	2	1	3.50	777.00
93274	residential	Fantastic Move-in Ready Home	$690,000 - $760,000	2024-01-09T10:16:31.572495+11:00	2024-01-10T09:47:15.951048+11:00	8 Beard Street	KARABAR	NSW	2620	149.2255899	-35.3738977	House	34	McIntyre Property	Colin McIntyre	3	1	2	0.00	644.00
93275	residential	Precisely Established - Beautifully Balanced - Brilliant Location 	By Negotiation	2024-01-09T10:36:41.393521+11:00	2024-01-10T09:01:38.664340+11:00	4 Santa Gertrudis Place	MURRUMBATEMAN	NSW	2582	148.9926974	-34.9683632	House	1836	Elders Murrumbateman	John Lennie	4	2	6		2.15
93320	residential	929sqm of Opportunity 	Auction	2024-01-10T10:06:19.919347+11:00	2024-01-10T16:32:05.159507+11:00	4 Stillwell Place	MAWSON	ACT	2607	149.1032565	-35.3609994	House	437	LJ Hooker Belconnen	George Vlandis	3	1	0	4.00	929.00
93321	residential	Welcome Home	$875,000	2024-01-10T10:31:42.654987+11:00	2024-01-10T10:31:52.683615+11:00	31 Ashkanasy Crescent	EVATT	ACT	2617	149.0677895	-35.2106251	House	437	LJ Hooker Belconnen	Kathy Komar	3	2	2	3.00	775.00
93325	residential	Owner has requested viewings by private inspections - Please call Troy or Jake	Auction, Wed 31st Jan at 5:30 pm	2024-01-10T10:50:27.763204+11:00	2024-01-11T11:16:53.158837+11:00	8 Les Edwards Street	FORDE	ACT	2914	149.1495918	-35.1727609	House	233	LJ Hooker Gungahlin	Troy Thompson	4	2	2	4.50	441.00
93328	residential	HOME IS WHERE OUR HEART IS	Auction onsite	2024-01-10T11:23:05.386350+11:00	2024-01-10T20:46:37.247344+11:00	5 Solus Place	PALMERSTON	ACT	2913	149.1134081	-35.1955196	House	410	MARQ Property	Rachel Anasson	4	2	2	4.00	778.00
93334	residential	Just Move In	Auction	2024-01-10T12:01:43.540212+11:00	2024-01-10T12:01:56.720616+11:00	29/11 Trevillian Quay	KINGSTON	ACT	2604	0	0	Apartment	437	LJ Hooker Belconnen	Kathy Komar	1	1	1	6.00	
93336	residential	Lifestyle Apartment at the Edge of the Town Centre !	$375,000+	2024-01-10T12:45:25.831693+11:00	2024-01-11T11:16:53.806581+11:00	98/1 Anthony Rolfe Avenue	GUNGAHLIN	ACT	2912	149.1295711	-35.1822141	Apartment	636	Impact Properties	Guy Allen	1	1	1	6.00	
93338	residential	A Great First Home Purchase Or Investment in A Popular Location!	$499,000+	2024-01-10T12:42:26.738038+11:00	2024-01-10T17:16:49.024422+11:00	252/1 Mouat Street	LYNEHAM	ACT	2602	149.1327576	-35.2485434	Apartment	436	LJ Hooker Dickson	Andrew Browne	2	1	1	6.00	
93352	residential	Welcome to Franklin	By Negotiation	2024-01-10T14:16:33.649831+11:00	2024-01-10T14:16:46.123263+11:00	54/329 Flemington Road	FRANKLIN	ACT	2913	149.1454628	-35.1876637	Apartment	409	Luton Gungahlin	Corbin Eslick	1	1	1	6.00	
93354	residential	A cut above	Auction	2024-01-10T14:31:32.329650+11:00	2024-01-10T14:31:53.581206+11:00	8/20 Splayd Close	DUNLOP	ACT	2615	149.0307965	-35.188659	Townhouse	411	Luton Kippax	Ben Oostermeyer	3	2	2	4.00	419.00
93358	residential	WAKE UP TO VIEWS FOR DAYS	$480,000+	2024-01-10T14:41:06.237050+11:00	2024-01-11T12:31:41.823614+11:00	1601/120 Eastern Valley Way	BELCONNEN	ACT	2617	149.0735408	-35.2404955	Apartment	410	MARQ Property	Natalie Kokic Schmidt	2	2	1	6.00	
