id	type	DescriptionTitle	PriceLabel	ListingDate	ReListingDate	Address	Suburb	State	PostCode	Property.lat	Property.lon	PropertyType	Agency.Id	Agency.Name	Agent.Name	Beds	Baths	Cars	EER	PlotSize
98556	residential	Cosmopolitan Living at it Best !	$459,000+	2024-04-02T10:22:33.977843+11:00	2024-04-04T16:31:56.376529+11:00	206/90 Swain Street	GUNGAHLIN	ACT	2912	149.1331259	-35.1807223	Apartment	636	Impact Properties	Mandeep Singh	2	1	1	6.0	
98557	residential	Easy, Everyday Living Showcasing Exceptional Appeal	Auction 30/04/24	2024-04-02T10:35:37.019137+11:00	2024-04-02T19:01:43.672149+11:00	21 Macadamia Close	JERRABOMBERRA	NSW	2619	149.2167286	-35.3829521	House	3720	Ward Estate Agents	Maddie Holst	4	2	2		503.7
98559	residential	Exciting New Beginnings Are On The Horizon	Auction 24/04/24	2024-04-02T10:50:35.226020+11:00	2024-04-02T17:01:40.370323+11:00	31 Pound Street	QUEANBEYAN	NSW	2620	149.240782	-35.3443118	House	3720	Ward Estate Agents	Greg Ward	2	1	1		714.5
98567	residential	Superbly Convenient and Updated for Modern Living	Auction 24/04/24	2024-04-02T12:30:38.484133+11:00	2024-04-04T06:31:40.822654+11:00	52 Early Street	QUEANBEYAN	NSW	2620	149.2176634	-35.355093	House	3720	Ward Estate Agents	Greg Ward	3	1	4		663.9
98570	residential	Radiating Country Warmth and Traditional Cottage Charm	Auction 23/04/24	2024-04-02T12:45:38.185384+11:00	2024-04-02T20:16:38.913567+11:00	29 McIntosh Street	QUEANBEYAN	NSW	2620	0	0	House	3720	Ward Estate Agents	Greg Ward	4	1	1		679.7
98573	residential	Curvature. Quality. Convenience	$740,000 - $810,000	2024-04-02T12:57:18.972639+11:00	2024-04-06T10:01:53.488766+11:00	508/2 Terry Connolly Street	COOMBS	ACT	2611	149.0431557	-35.3235953	Apartment	410	MARQ Property	Sam Taylor	3	2	3	6.00	
98578	residential	Flexible Floorplan	Offers Over $700,000	2024-04-02T14:15:21.850744+11:00	2024-04-02T14:31:31.305879+11:00	11 Clambe Place	CHARNWOOD	ACT	2615	149.0334982	-35.19888	House	1784	Sadil Quinlan	Greg Sadil	4	2	2	1.50	
98579	residential	Hope you are ready for your new home!	$1,290,000 - $1,340,000	2024-04-02T14:16:16.819480+11:00	2024-04-03T10:18:08.662605+11:00	56 Hope Drive	BUNGENDORE	NSW	2621	149.468065	-35.2232868	House	2305	Ray White Bungendore	Ellie Merriman	4	2	4		8000.0
98593	residential	Prime Investment Opportunity: Renovated Unit	$379,000 - $399,000	2024-04-02T15:09:41.663681+11:00	2024-04-04T15:31:46.258129+11:00	15/12 Morisset Street	QUEANBEYAN	NSW	2620	149.2316651	-35.3515011	Unit	624	Ian McNamee & Partners - Queanbeyan	Michael Edwards	2	1	1		
98600	residential	resort.living 	$395,000+	2024-04-02T16:01:37.780028+11:00	2024-04-02T16:02:10.911653+11:00	11/23 Aspinall Street	WATSON	ACT	2602	149.157125	-35.2287027	Unit	618	home.by holly	Tenille Paul	1	1	1	6.0	
